id,user_id,handle,clean_text,lang,timestamp,sentiment_label,sentiment_score
1418360968237699073,381289719.0,nntaleb,You get even more of a revenge (&amp; one with the sweetest taste of F***k you) when a grandson of Frangié (who blew up… https://t.co/dovXz5zOdA,en,2021-07-23 00:03:01.357000+00:00,Neutral,0.9999344348907471
1418356879064018944,381289719.0,nntaleb,Keep your friends the same; replace enemies when you have no use for them.,en,2021-07-22 23:46:46.422000+00:00,Neutral,0.9994655251502991
1418282481032237057,381289719.0,nntaleb,@LouisLebbos @3blue1brown Nonergodic @normonics,it,2021-07-22 18:51:08.549000+00:00,Neutral,0.9994126558303833
1418281948225617923,381289719.0,nntaleb,"@DellAnnaLuca @jeitoapp @pmontu33 Yes, the number of infections goes down, so need to scale by a lower number assum… https://t.co/cvxnX9qy2b",en,2021-07-22 18:49:01.518000+00:00,Neutral,0.9991806149482727
1418255968606035972,381289719.0,nntaleb,"@Frances_Coppola @Marcus_MoD @Bitfinexed He is a bullshitter. Your deposit at a bank is SIPC insured, plus the bank… https://t.co/ERWpEpJ0SV",en,2021-07-22 17:05:47.494000+00:00,Neutral,0.9994100332260132
1418254022792945669,381289719.0,nntaleb,RT @laphamsquart: “A message exchanged in 640 between two bishops in what is now southern France provides a glimpse of early medieval trave…,en,2021-07-22 16:58:03.576000+00:00,Neutral,0.996057391166687
1418242030656950276,381289719.0,nntaleb,"@RubenGao @normonics For a discrete Markov chain, must have 0 or 1 transition, i.e. absorbing state.",en,2021-07-22 16:10:24.428000+00:00,Neutral,0.99998939037323
1418234502111969281,381289719.0,nntaleb,"@normonics Yes, just consider that ergodic = generalizes in two directions in the same way, nonergodic =generalizes under only one measure.",en,2021-07-22 15:40:29.483000+00:00,Neutral,0.9999489784240723
1418233675972493312,381289719.0,nntaleb,"@normonics Nothing to do with ergodicity, even if it overlaps. Write down in math and you will see. One can have a sex operation, BTW.",en,2021-07-22 15:37:12.516000+00:00,Neutral,0.9995150566101074
1418214168415457288,381289719.0,nntaleb,RT @PH_Unipv: … also of the “philosophy” beyond many common mistakes in particularizing the general 👇🏿 https://t.co/DMqf3HXdG4 a mini-lesso…,en,2021-07-22 14:19:41.552000+00:00,Neutral,0.9996798038482666
1418209803172712448,381289719.0,nntaleb,Answering questions. https://t.co/pDObMQ46Hn,en,2021-07-22 14:02:20.797000+00:00,Neutral,0.9994781613349915
1418208664159195136,381289719.0,nntaleb,@pmontu33 Depends on the variable tested. Typically a Z score is sufficient.,en,2021-07-22 13:57:49.235000+00:00,Neutral,0.9999845027923584
1418201566897754114,381289719.0,nntaleb,@LIHF_Living No.,und,2021-07-22 13:29:37.116000+00:00,Neutral,0.9997045397758484
1418194486845399047,381289719.0,nntaleb,"Actually, live now.  https://t.co/hG4oaFc9u3",en,2021-07-22 13:01:29.100000+00:00,Neutral,0.9995291233062744
1418189656429146121,381289719.0,nntaleb,"@normonics The particular has no statistical value, whether in time or ensemble average. It is an anecdote. Only av… https://t.co/4tfaRkbRbb",en,2021-07-22 12:42:17.439000+00:00,Neutral,0.9999786615371704
1418187436610531330,381289719.0,nntaleb,"@thebeirutbanyan The fellow  Charles al-Hayek is a quack, no? He makes claims that have ZERO backing outside of his… https://t.co/Ee1iI8AzwB",en,2021-07-22 12:33:28.193000+00:00,Neutral,0.999900221824646
1418185529976397828,381289719.0,nntaleb,@normonics @Avere_Augere Will explain later.,en,2021-07-22 12:25:53.616000+00:00,Neutral,0.9999943971633911
1418182876449943559,381289719.0,nntaleb,@normonics Ergodic is when you compare 2 ensembles.,en,2021-07-22 12:15:20.966000+00:00,Neutral,0.9999734163284302
1418181713277210631,381289719.0,nntaleb,@normonics Nyet.,no,2021-07-22 12:10:43.644000+00:00,Neutral,0.9989669322967529
1418180429820186625,381289719.0,nntaleb,At 10 AM (Eastern US) MINI LESSON 9: What Evidence Based Medicine means and why there is a difference between stati… https://t.co/cJI0tyKfff,en,2021-07-22 12:05:37.644000+00:00,Neutral,0.9999904632568359
1418177983848779777,381289719.0,nntaleb,Shrwél,cy,2021-07-22 11:55:54.479000+00:00,Neutral,0.9956562519073486
1418022424252190723,381289719.0,nntaleb,"(Sorry, tomorrow)",en,2021-07-22 01:37:46.181000+00:00,Neutral,0.9986103773117065
1417991405465739266,381289719.0,nntaleb,RT @GraecoSyrian: I am so glad to see this happening after a century of disconnection https://t.co/T7Tz4n5XCA,en,2021-07-21 23:34:30.726000+00:00,Neutral,0.9997822642326355
1417991092771987457,381289719.0,nntaleb,@hasib89542845 @Mangan150 No,und,2021-07-21 23:33:16.174000+00:00,Neutral,0.9986711740493774
1417952054321065988,381289719.0,nntaleb,@shaarsh2 This is the Anatolian cluster. North Iran to Sicily!,en,2021-07-21 20:58:08.682000+00:00,Neutral,0.9999841451644897
1417951711600185347,381289719.0,nntaleb,@hjluks @X2allday @VinnieTortorich @altini_marco I don't get the Apple numbers. I get 100 when I wake up and 20 later inthe day.,en,2021-07-21 20:56:46.971000+00:00,Neutral,0.9999319314956665
1417943557885898752,381289719.0,nntaleb,@hjluks @X2allday @VinnieTortorich I don't trust the Apple Watch measurements for HRV. Should I?,en,2021-07-21 20:24:22.974000+00:00,Neutral,0.9958547949790955
1417939811126611971,381289719.0,nntaleb,@DrDamluji Thanks Dottore.,en,2021-07-21 20:09:29.677000+00:00,Neutral,0.9523473978042603
1417937152781033475,381289719.0,nntaleb,@hjluks @X2allday @VinnieTortorich Cardiac drift is interesting. I did a 3 hour walk (hilly terrain) 2 hours ago an… https://t.co/JKEtzulJJl,en,2021-07-21 19:58:55.878000+00:00,Neutral,0.8860950469970703
1417935707851665416,381289719.0,nntaleb,"@DrDamluji A good proxy is preserved function with main % blocage, no?",en,2021-07-21 19:53:11.380000+00:00,Neutral,0.8955764174461365
1417919126186647556,381289719.0,nntaleb,"@GuruAnaerobic My point about it is the divergence between imaging and function. Some people have poor imaging, goo… https://t.co/6UqEFn8uP5",en,2021-07-21 18:47:18.003000+00:00,Neutral,0.8093007802963257
1417915095808725000,381289719.0,nntaleb,@X2allday @VinnieTortorich That's @hjluks !  Let's ask him about the effect on the microvasculature.,en,2021-07-21 18:31:17.086000+00:00,Neutral,0.9997652173042297
1417906300952924162,381289719.0,nntaleb,"CARDIOLOGY QUESTION Friends, what is the best way to increase microcirculation?  Slow, submaximal exercise, or high… https://t.co/S5QzY5o4H4",en,2021-07-21 17:56:20.229000+00:00,Neutral,0.9995501637458801
1417884882030706691,381289719.0,nntaleb,"You have to be  1)very very very stupid, hence a #BTC holder, or better, a @bitmaxist to not do a simple search abo… https://t.co/uSYOEW00vp",en,2021-07-21 16:31:13.560000+00:00,Positive,0.8381978869438171
1417830405701517312,381289719.0,nntaleb,"Later today, a mini-lecture on ""evidence based"" Medicine, fake empiricism a la Pinker &amp; Sunstein (mistaking Mediocr… https://t.co/UAdDsdgyFQ",en,2021-07-21 12:54:45.391000+00:00,Neutral,0.9999462366104126
1417829893300264962,381289719.0,nntaleb,RT @black_swan_man: https://t.co/IycmNOrsxG  #blackswanman #theblackswanman #SafeHaven #oneshot #AmorFati #AimSmallMissSmall #Nietzsche #Th…,und,2021-07-21 12:52:43.225000+00:00,Neutral,0.9999881982803345
1417821568781234176,381289719.0,nntaleb,@maintcraft @normonics No crime is even more profitable. Only idiots need to break the laws.,en,2021-07-21 12:19:38.505000+00:00,Neutral,0.9926984906196594
1417633083679985667,381289719.0,nntaleb,@rizikaoikonomik Thanks! I am tinkering.,en,2021-07-20 23:50:40.155000+00:00,Neutral,0.9874274730682373
1417626788394676224,381289719.0,nntaleb,SPACE Menander [modernized]: Καλύτερα να είσαι φτωχός στην ξηρά παρά πλούσιος στη θάλασσα  Πρέπει να είναι (shd be)… https://t.co/dmOu8sGd56,und,2021-07-20 23:25:39.242000+00:00,Neutral,0.9994920492172241
1417593166702727168,381289719.0,nntaleb,@pBouDib If you didn't give a fuck you wouldn't have given me a schoolteachers' corny advice. So fuck off and keep that crap to yourself.,en,2021-07-20 21:12:03.206000+00:00,Neutral,0.9950976967811584
1417585578057547778,381289719.0,nntaleb,"(No, I am not talking about #BTC trolls &amp; amoeba brains. This is general).  #BTC maximalists, you can have fun with… https://t.co/lZDDe8Z5qP",en,2021-07-20 20:41:53.932000+00:00,Neutral,0.9999891519546509
1417582613666148352,381289719.0,nntaleb,"@pBouDib Fuck, no.",en,2021-07-20 20:30:07.166000+00:00,Neutral,0.9998693466186523
1417582435659829262,381289719.0,nntaleb,@Rulaelhalabi @DaizyGedeon I thought we were the Paris of the Mediterranean. What is happening?,en,2021-07-20 20:29:24.726000+00:00,Neutral,0.9957717061042786
1417580717312253961,381289719.0,nntaleb,"Drill into your head that no matter what you say, no matter what you do, no matter what you write, they will compla… https://t.co/kscHBI8pkI",en,2021-07-20 20:22:35.040000+00:00,Neutral,0.9998396635055542
1417560597777027074,381289719.0,nntaleb,"איסטרא בלגינא קיש קיש קריא Is Aramaic (yes Google translate produces gibberish). איסטרא  is from the Greek στατηρ,… https://t.co/7fZm8HxpFh",ro,2021-07-20 19:02:38.169000+00:00,Neutral,0.9997615218162537
1417543990879166466,381289719.0,nntaleb,"To my Muslim friends, Happy Eid!",en,2021-07-20 17:56:38.776000+00:00,Neutral,0.7937203645706177
1417521642599854081,381289719.0,nntaleb,"RT @Nucmedico: So many of Taleb’s comments are literally nuggets of wisdom, this’s one of my favorites .@nntaleb https://t.co/U6DmQ9lDgF",en,2021-07-20 16:27:50.531000+00:00,Neutral,0.999640703201294
1417495310096535554,381289719.0,nntaleb,"@MKM_Abdul @JamesMarsh79 Interest rates increase construction costs, then collapse lowers cost of both replacement and inventory.",en,2021-07-20 14:43:12.373000+00:00,Positive,0.985236644744873
1417484289650876417,381289719.0,nntaleb,"I have almost never seen a short squeeze not followed by a glut. Almost everything that seems to be the cause of ""i… https://t.co/X7tQr6FkXI",en,2021-07-20 13:59:24.894000+00:00,Neutral,0.9997232556343079
1417482290838573069,381289719.0,nntaleb,RT @black_swan_man: Think of your life like an archer releasing just one single arrow at a target... https://t.co/IycmNOrsxG  #blackswanman…,en,2021-07-20 13:51:28.340000+00:00,Neutral,0.9998571872711182
1417482026286989325,381289719.0,nntaleb,Hands,en,2021-07-20 13:50:25.266000+00:00,Neutral,0.9746779799461365
1417481639442239494,381289719.0,nntaleb,You must take things into your own hand.,en,2021-07-20 13:48:53.035000+00:00,Neutral,0.9999637603759766
1417478875240714246,381289719.0,nntaleb,@LIHF_Living Secret tricks.,en,2021-07-20 13:37:53.998000+00:00,Neutral,0.9983539581298828
1417476424815026180,381289719.0,nntaleb,"I reopened Twitter to non-subscribers, just to see the dynamics. We blocked 16K #BTC trolls.",en,2021-07-20 13:28:09.771000+00:00,Neutral,0.9217522144317627
1384506501662924800,381289719.0,nntaleb,@bellcitycrypto I block idiots.,en,2021-04-20 13:57:27.540000+00:00,Neutral,0.9999880790710449
1384506125857574914,381289719.0,nntaleb,@AssalehAmer I don't get involved in non scientific papers.,en,2021-04-20 13:55:57.941000+00:00,Neutral,0.9999511241912842
1384504795080364032,381289719.0,nntaleb,"If he has any shade of ethics, Ted Nugent should not seek medical treatment for his Covid-19, as he called it a hoa… https://t.co/AkgJII3Qfb",en,2021-04-20 13:50:40.659000+00:00,Neutral,0.9997126460075378
1384504629430562816,381289719.0,nntaleb,"If he had any shade of ethics, Ted Nugent should not seek medical treatment for his Covid-19, as he called it a hoa… https://t.co/1XGOYiaBM5",en,2021-04-20 13:50:01.165000+00:00,Neutral,0.9998825788497925
1384320761981190144,381289719.0,nntaleb,@CrystalBull @matt_levine Don't give them ideas.,en,2021-04-20 01:39:23.749000+00:00,Neutral,0.9998286962509155
1384320109553016832,381289719.0,nntaleb,(h/t @imleslahdin),und,2021-04-20 01:36:48.198000+00:00,Neutral,0.9985260963439941
1384319854103207937,381289719.0,nntaleb,"This is sooo 1999! A single deli in NJ, with sales of 22K, managed by the high school wrestling coach next door, is… https://t.co/625S3RnJWA",en,2021-04-20 01:35:47.294000+00:00,Neutral,0.9999980926513672
1384313364780814338,381289719.0,nntaleb,@ArieHaziza @JoyceCarolOates Try with Raphael,en,2021-04-20 01:10:00.119000+00:00,Neutral,0.9992701411247253
1384295956380741634,381289719.0,nntaleb,@PaulSkallas @IbnChristo 10 x more,en,2021-04-20 00:00:49.633000+00:00,Neutral,0.998184859752655
1384295739325513729,381289719.0,nntaleb,"@ArieHaziza @JoyceCarolOates Arié, she doesn't seem to care.",en,2021-04-19 23:59:57.883000+00:00,Neutral,0.9989712238311768
1384194554438381571,381289719.0,nntaleb,"RT @nntaleb: @scottmelker @tib @realyurilau @John07331405 @PeterSchiff 's number are correct: many sold all they COULD legally sell, some c…",en,2021-04-19 17:17:53.526000+00:00,Neutral,0.9997149109840393
1384193663941550087,381289719.0,nntaleb,@scottmelker @tib @realyurilau @John07331405 @PeterSchiff 's number are correct: many sold all they COULD legally s… https://t.co/F5G2ZbgSfd,en,2021-04-19 17:14:21.215000+00:00,Neutral,0.9997976422309875
1384189033069248527,381289719.0,nntaleb,The usual mistake.,en,2021-04-19 16:55:57.129000+00:00,Negative,0.9891854524612427
1384188258834280463,381289719.0,nntaleb,@ThamizhKudimagn @_KartikMenon https://t.co/wF6zLzFWEm,und,2021-04-19 16:52:52.537000+00:00,Neutral,0.998460054397583
1384183318686535690,381289719.0,nntaleb,@HarryDCrane @stemacademic Every STEM paper must be available for free. @researchersone can be the place,en,2021-04-19 16:33:14.714000+00:00,Neutral,0.999996542930603
1384182865789788169,381289719.0,nntaleb,"RT @TalebWisdom: ""They will envy you for your success, your wealth, for your intelligence, for your looks, for your status - but rarely for…",en,2021-04-19 16:31:26.735000+00:00,Neutral,0.7807873487472534
1384144509450162176,381289719.0,nntaleb,@scottmelker @tib @realyurilau @John07331405 You are also an idiot who doesn't understand the asymmetry/sucker problem.,en,2021-04-19 13:59:01.871000+00:00,Neutral,0.9986013770103455
1384143354972176396,381289719.0,nntaleb,"@tib @realyurilau @John07331405 @scottmelker Ignore, @tib. I block idiots but I can't block him because I retweeted him.",en,2021-04-19 13:54:26.622000+00:00,Neutral,0.9997860789299011
1384142927467745280,381289719.0,nntaleb,PROOF DU JOUR The entertaining thing with infinite series is that I never know before trying if the proof is hard o… https://t.co/81Rb36yzgJ,en,2021-04-19 13:52:44.697000+00:00,Neutral,0.9998775720596313
1384140622534037506,381289719.0,nntaleb,@nicolaennio @FelipeBudinich @saifedean The point is not there. The point is willful misrepresentation.,en,2021-04-19 13:43:35.158000+00:00,Neutral,0.9977700710296631
1384138913090994178,381289719.0,nntaleb,"RT @joonya__: Final day #RWRI butcher paper point #26: ""There is always a sucker &amp; a suckee"" https://t.co/PUDE8Dl1ds",en,2021-04-19 13:36:47.595000+00:00,Neutral,0.9999963045120239
1384118739180789766,381289719.0,nntaleb,[I meant nonfinance (books + nonfinance/trading related income)],en,2021-04-19 12:16:37.760000+00:00,Neutral,0.999995231628418
1384118123603714052,381289719.0,nntaleb,@scottwwalton @saifedean 1985,und,2021-04-19 12:14:10.995000+00:00,Neutral,0.9697110652923584
1384115245220720649,381289719.0,nntaleb,"There is a cognitive dissonance on the part of #BTC-idiots that I must have made my money only selling books, so th… https://t.co/TJ9UprHteR",en,2021-04-19 12:02:44.735000+00:00,Neutral,0.9997711777687073
1384109931402387468,381289719.0,nntaleb,"RT @nntaleb: @Miraje_g @mikeharrisNY @PeterSchiff Fucking idiot, he sold almost all he COULD sell.",en,2021-04-19 11:41:37.822000+00:00,Neutral,0.9997953772544861
1384101400011939843,381289719.0,nntaleb,"@Miraje_g @mikeharrisNY @PeterSchiff Fucking idiot, he sold almost all he COULD sell.",en,2021-04-19 11:07:43.780000+00:00,Neutral,0.9998692274093628
1383910165250859017,381289719.0,nntaleb,@GrantSSC You in the neighborhood?,en,2021-04-18 22:27:49.860000+00:00,Neutral,0.9998925924301147
1383897573987995651,381289719.0,nntaleb,@rperezmarco I actually experienced it first hand.,en,2021-04-18 21:37:47.869000+00:00,Neutral,0.9994742274284363
1383892631877406726,381289719.0,nntaleb,@DeltaAchilles @dan_azzi Ligo Ores Ores,es,2021-04-18 21:18:09.578000+00:00,Neutral,0.9997527003288269
1383892255207870465,381289719.0,nntaleb,@ArthurB Je sais qu'ils ont vendu tout ce qu'ils pouvaient vendre.,fr,2021-04-18 21:16:39.773000+00:00,Neutral,0.9999618530273438
1383888658315370508,381289719.0,nntaleb,"Background: deposits follow a Pareto distribution, even in #Lebanon (alpha ~ 1.1-1.2)  https://t.co/QwCnVrW7CP",en,2021-04-18 21:02:22.207000+00:00,Neutral,0.9999991655349731
1383886151346397184,381289719.0,nntaleb,"Unfair to post, @dan_azzi, I've lost 27 ½  pounds since. [Trying to speak in Levantine, with pple correcting my mis… https://t.co/VfMJDMk7IU",en,2021-04-18 20:52:24.499000+00:00,Neutral,0.9942225813865662
1383883810870239236,381289719.0,nntaleb,"@MedicinePrimal @jdizzleswe Imbecile, you don't get the point. It means someone can get rich WITHOUT the company su… https://t.co/dCW6iBypY5",en,2021-04-18 20:43:06.486000+00:00,Neutral,0.9992596507072449
1383870344281280519,381289719.0,nntaleb,"RT @nntaleb: This is covered in Skin in the Game: you package a company, then sell it progressively to others --based on perception not lon…",en,2021-04-18 19:49:35.801000+00:00,Neutral,0.9999853372573853
1383867480779591683,381289719.0,nntaleb,"RT @nntaleb: This is covered in Skin in the Game: you package a company, then sell it progressively to others --based on perception not lon…",en,2021-04-18 19:38:13.089000+00:00,Neutral,0.9999853372573853
1383867277313863685,381289719.0,nntaleb,"This is covered in Skin in the Game: you package a company, then sell it progressively to others --based on percept… https://t.co/nMn8QQO6lh",en,2021-04-18 19:37:24.579000+00:00,Neutral,0.9999961853027344
1383863634095317001,381289719.0,nntaleb,"Simply, direct listing favors reverse skin-in-the-game. Which is already bad with companies going public.",en,2021-04-18 19:22:55.968000+00:00,Negative,0.9803479313850403
1383861691104960517,381289719.0,nntaleb,@Gregoresate @MeBishara @DIAS Greco-Phoenician. And Byzantines. So what?,en,2021-04-18 19:15:12.723000+00:00,Neutral,0.999788224697113
1383860897999851521,381289719.0,nntaleb,"Reverse skin-in-the-game. You package a company to sell it to suckers. --- Note: when a person with the title of ""C… https://t.co/KmQBzEvtX0",en,2021-04-18 19:12:03.632000+00:00,Neutral,0.9998456239700317
1383860301636927491,381289719.0,nntaleb,"Reverse skin-in-the-game. You package a company &amp; sell it to suckers. --- Note: when a person with the title of ""Ch… https://t.co/hDOBKRI0o0",en,2021-04-18 19:09:41.448000+00:00,Neutral,0.9998420476913452
1383819475657519111,381289719.0,nntaleb,"@uksi_ Imbecile, where is the gender?",en,2021-04-18 16:27:27.776000+00:00,Neutral,0.9999090433120728
1383818943895203844,381289719.0,nntaleb,"A paid reviewer who writes ""this book should have been shorter"" is like a prostitute complaining that the client is… https://t.co/xiJxPb2tz4",en,2021-04-18 16:25:20.994000+00:00,Neutral,0.9997001886367798
1383813693834612746,381289719.0,nntaleb,No one can possibly be a failure unless he or she feels envy.  No one can possibly be a success if he or she feels… https://t.co/DF2lD3P6I2,en,2021-04-18 16:04:29.282000+00:00,Neutral,0.9367395043373108
1383793431453990912,381289719.0,nntaleb,"Prosperity comes with three terminal diseases: debt, obesity, and tourism.  [BoP, 3rd ed.]",en,2021-04-18 14:43:58.354000+00:00,Neutral,0.9999898672103882
1383793088707977221,381289719.0,nntaleb,"Things are never dangerous because they are fragile, they are only dangerous when you don't know that they are fragile.  [BoP, 3rd ed.]",en,2021-04-18 14:42:36.637000+00:00,Negative,0.5587825775146484
1383792096708993034,381289719.0,nntaleb,"There are some people about whom whatever you may say will be true.  [Bed of Procrustes, 3rd ed]",en,2021-04-18 14:38:40.126000+00:00,Neutral,0.9997394680976868
1383783146680770561,381289719.0,nntaleb,"@rperezmarco You don't have to ""waste"" your extremely valuable time. You can keep your golden insights to yourself. Actually you should.",en,2021-04-18 14:03:06.273000+00:00,Positive,0.6188063025474548
1383746479248928770,381289719.0,nntaleb,"@ArmandDAngour The plot thickens: βαδάς= βάτταλος (báttalos), linked to بطل, also badass.",und,2021-04-18 11:37:24.076000+00:00,Neutral,0.9999972581863403
1383589788968579074,381289719.0,nntaleb,@DIAS @Gregoresate Greek started to fade in the 12th C,en,2021-04-18 01:14:46.202000+00:00,Neutral,0.9998818635940552
1383534562890768384,381289719.0,nntaleb,"Distribution of the Romaic (Rum) population of the Levant, the GrecoLevantines  First time I see this map! https://t.co/PWi5u6eCiW",en,2021-04-17 21:35:19.279000+00:00,Neutral,0.9999982118606567
1383532870715678727,381289719.0,nntaleb,"@DavidIRamadan @lebanesetaverna Way too little food on your plate, David. I hope to meet there in May. I will then… https://t.co/w0M6s4ZnXh",en,2021-04-17 21:28:35.833000+00:00,Neutral,0.9999661445617676
1383527968299880449,381289719.0,nntaleb,Someone on instagram is impersonating me and scamming people using... #BTC https://t.co/Oo2Wh2eGTe,en,2021-04-17 21:09:07.006000+00:00,Neutral,0.999974250793457
1383487909047664645,381289719.0,nntaleb,"@nizarwannous Never wrote ""caused them"". Never",en,2021-04-17 18:29:56.136000+00:00,Neutral,0.9488975405693054
1383463739437948936,381289719.0,nntaleb,"@sarah_cone @PrestonSumner2 @abhimanyusrana @charlesmurray Block, don't engage.",en,2021-04-17 16:53:53.652000+00:00,Neutral,0.9991588592529297
1383463207042392076,381289719.0,nntaleb,"RT @trishankkarthik: Didn't @nntaleb say telomere, schelomere?  https://t.co/ngSZoMpMv5",en,2021-04-17 16:51:46.719000+00:00,Neutral,0.9997339844703674
1383459800395042826,381289719.0,nntaleb,"I also forgot @MDiPaolaMD, @cdipaola62, and @DavidSalazarVir",en,2021-04-17 16:38:14.511000+00:00,Neutral,0.9960100650787354
1383438541401690121,381289719.0,nntaleb,@atticus_levi Do you want me to block you?,en,2021-04-17 15:13:45.972000+00:00,Neutral,0.9996347427368164
1383437928601243656,381289719.0,nntaleb,@Opportuning_In @charlesmurray I block idiots. Sorry.,en,2021-04-17 15:11:19.869000+00:00,Neutral,0.9985383749008179
1383437104357593091,381289719.0,nntaleb,"RT @nntaleb: Let me repeat (few are getting it). My point is that IQ is not a measure of intelligence, but one of unintelligence (mental de…",en,2021-04-17 15:08:03.354000+00:00,Neutral,0.9974337220191956
1383436910488522756,381289719.0,nntaleb,"Let me repeat (few are getting it). My point is that IQ is not a measure of intelligence, but one of unintelligence… https://t.co/lHk0sQBABZ",en,2021-04-17 15:07:17.132000+00:00,Neutral,0.9999438524246216
1383435751321268228,381289719.0,nntaleb,@kevinhorgan @EconTalker Multiscale problem https://t.co/GMzk0Leiw3,es,2021-04-17 15:02:40.765000+00:00,Neutral,0.9872654676437378
1383428008334086155,381289719.0,nntaleb,(peer reviewed papers) I forgot the insightful @pmaymin.,en,2021-04-17 14:31:54.693000+00:00,Neutral,0.9993342757225037
1383427571996495876,381289719.0,nntaleb,"STEM ACADEMIC PRESS @stemacademic  is publishing a COVID volume, MULTISCALE AND COMPLEXITY approach, peer reviewed… https://t.co/xAutuNxSGx",en,2021-04-17 14:30:10.662000+00:00,Neutral,0.9999966621398926
1383425638518853643,381289719.0,nntaleb,@antonio_cat_ But this is a bad example. For pedagogical reasons I conflated strength of a relationship with beta.… https://t.co/NbANGHqeBx,en,2021-04-17 14:22:29.685000+00:00,Neutral,0.9971932768821716
1383416185182593026,381289719.0,nntaleb,@antonio_cat_ Yes. I redid in closed form --there is a closed form.,en,2021-04-17 13:44:55.834000+00:00,Neutral,0.9999291896820068
1383408926549413890,381289719.0,nntaleb,For those not getting the point  https://t.co/c2y0Sf022Q,en,2021-04-17 13:16:05.241000+00:00,Neutral,0.9993855953216553
1383405287604854786,381289719.0,nntaleb,@DrMichaelBonner Unless all Twitter has been hacked,en,2021-04-17 13:01:37.649000+00:00,Neutral,0.9998273849487305
1383405225747259398,381289719.0,nntaleb,"@DrMichaelBonner You have not been hacked, at least not from this.",en,2021-04-17 13:01:22.901000+00:00,Neutral,0.9998338222503662
1383405136760901639,381289719.0,nntaleb,@DrMichaelBonner Same here with desktop,en,2021-04-17 13:01:01.685000+00:00,Neutral,0.9998517036437988
1383402591434932226,381289719.0,nntaleb,@jaffer_ali1 @aledeniz @GuruAnaerobic @Anvoro @davidboxenhorn Indeed best to be constructive! I gained faith when I saw Mike Milken,en,2021-04-17 12:50:54.832000+00:00,Positive,0.9999977350234985
1383391742154530818,381289719.0,nntaleb,@abhimanyusrana @charlesmurray That's besides the point. There is an obvious flaw.,en,2021-04-17 12:07:48.162000+00:00,Neutral,0.7562211751937866
1383390532378914816,381289719.0,nntaleb,Where the mountebank @charlesmurray explains (without realizing) it my critique of #IQ.    [The measure only works… https://t.co/Vqcc9lYTQZ,en,2021-04-17 12:02:59.729000+00:00,Neutral,0.9998459815979004
1383388678194532370,381289719.0,nntaleb,@aledeniz @GuruAnaerobic @jaffer_ali1 @Anvoro @davidboxenhorn And remember how Monsanto was brought down.,en,2021-04-17 11:55:37.657000+00:00,Neutral,0.749444842338562
1383236887758794752,381289719.0,nntaleb,It is easier to beat the accounting systems than beat the market.  [Rephrased aphorism] https://t.co/grskvxOkmR via @business,en,2021-04-17 01:52:27.997000+00:00,Neutral,0.6922850608825684
1383186582505730048,381289719.0,nntaleb,@aledeniz @GuruAnaerobic @jaffer_ali1 @Anvoro @davidboxenhorn I mean the BS by @Anvoro,en,2021-04-16 22:32:34.290000+00:00,Neutral,0.9999748468399048
1383186326007209988,381289719.0,nntaleb,@aledeniz @GuruAnaerobic @jaffer_ali1 @Anvoro @davidboxenhorn In France now you are much more vulnerable if you WER… https://t.co/O02sNtgbrI,en,2021-04-16 22:31:33.136000+00:00,Neutral,0.9973032474517822
1383185596621946880,381289719.0,nntaleb,@aledeniz @GuruAnaerobic @jaffer_ali1 @Anvoro @davidboxenhorn I was responding to the BS by V,en,2021-04-16 22:28:39.237000+00:00,Neutral,0.9998974800109863
1383182904503775234,381289719.0,nntaleb,"@joshhogard @Nlitsardopoulos If you have to explain it, Josh, don't.",en,2021-04-16 22:17:57.386000+00:00,Neutral,0.9939146637916565
1383182675880607746,381289719.0,nntaleb,"@GuruAnaerobic @jaffer_ali1 @Anvoro @davidboxenhorn Guru, the system is indeed imperfect. But it works better than… https://t.co/9frmSvx2qX",en,2021-04-16 22:17:02.878000+00:00,Positive,0.9999573230743408
1383180505512865796,381289719.0,nntaleb,It is vastly easier to arbitrage accounting systems than to arbitrage the market.  https://t.co/grskvy5VLr via @business,en,2021-04-16 22:08:25.422000+00:00,Neutral,0.9481524229049683
1383176774893338628,381289719.0,nntaleb,@KGorobinska Arw you there?,en,2021-04-16 21:53:35.973000+00:00,Neutral,0.9997716546058655
1383134104120668162,381289719.0,nntaleb,"RT @CCavafy: “Cavafy is for me not only the great poet of the Levant, but of all culture in decline — which makes him universal in this cen…",en,2021-04-16 19:04:02.468000+00:00,Neutral,0.9995790123939514
1383029698830172162,381289719.0,nntaleb,"The longer someone's C.V., the less he or she will be remembered.",en,2021-04-16 12:09:10.307000+00:00,Neutral,0.9999872446060181
1383026563067879425,381289719.0,nntaleb,The Schmilblick can be a nice expression for ad quidquam.  https://t.co/YkQlHoXBNX,en,2021-04-16 11:56:42.683000+00:00,Neutral,0.6942796111106873
1383026357425307650,381289719.0,nntaleb,@Extrachelle Schmilblick is the best expression for what I was looking for: ad quidquam,en,2021-04-16 11:55:53.654000+00:00,Neutral,0.652273952960968
1383005494441299976,381289719.0,nntaleb,Great proof by @p_hbar_k  Note the effect of the restriction that f[x]/f[a+b-x]&gt;0  https://t.co/jz86TfSeh9,en,2021-04-16 10:32:59.531000+00:00,Neutral,0.9998887777328491
1383000994003439618,381289719.0,nntaleb,@NavesJales @oskarkees Indeed I was quizzing the troll above.,en,2021-04-16 10:15:06.543000+00:00,Neutral,0.999607264995575
